"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code"
"100781_2",,"花立",,"32.859978","130.75485","100781_2",,"0",,,,
"100782_1",,"平和会館前",,"32.861134","130.75745","100782_1",,"0",,,,
"100782_2",,"平和会館前",,"32.86104","130.7574","100782_2",,"0",,,,
"100783_1",,"尚絅大学前",,"32.860077","130.76115","100783_1",,"0",,,,
"100783_2",,"尚絅大学前",,"32.86017","130.76079","100783_2",,"0",,,,
"100784_1",,"八久保（菊陽）",,"32.86085","130.76485","100784_1",,"0",,,,
"100784_2",,"八久保（菊陽）",,"32.8608","130.76492","100784_2",,"0",,,,
"100785_1",,"武蔵ヶ丘北口",,"32.861584","130.76823","100785_1",,"0",,,,
"100785_2",,"武蔵ヶ丘北口",,"32.861435","130.7682","100785_2",,"0",,,,
"100785_3",,"武蔵ヶ丘北口",,"32.861797","130.76727","100785_3",,"0",,,,
"100785_4",,"武蔵ヶ丘北口",,"32.861835","130.76697","100785_4",,"0",,,,
"100786_1",,"武蔵野台",,"32.86499","130.77016","100786_1",,"0",,,,
"100786_2",,"武蔵野台",,"32.86484","130.76996","100786_2",,"0",,,,
"100787_1",,"永江団地（団地入口経由）",,"32.8676","130.77806","100787_1",,"0",,,,
"100787_2",,"永江団地（団地入口経由）",,"32.867546","130.77815","100787_2",,"0",,,,
"100788_1",,"沖野",,"32.869022","130.78241","100788_1",,"0",,,,
"100788_2",,"沖野",,"32.86883","130.78206","100788_2",,"0",,,,
"100789_1",,"杉並一丁目",,"32.86972","130.7848","100789_1",,"0",,,,
"100789_2",,"杉並一丁目",,"32.86972","130.7848","100789_2",,"0",,,,
"100790_1",,"杉並台団地",,"32.872696","130.784","100790_1",,"0",,,,
"100791_1",,"立田山・朝日野総合病院前",,"32.82376","130.72525","100791_1",,"0",,,,
"100791_2",,"立田山・朝日野総合病院前",,"32.82346","130.72488","100791_2",,"0",,,,
"100792_1",,"篠原",,"32.82723","130.72556","100792_1",,"0",,,,
"100792_2",,"篠原",,"32.82721","130.72562","100792_2",,"0",,,,
"100793_1",,"茶屋原",,"32.829994","130.72542","100793_1",,"0",,,,
"100793_2",,"茶屋原",,"32.829823","130.7255","100793_2",,"0",,,,
"100794_1",,"万石",,"32.83375","130.72557","100794_1",,"0",,,,
"100794_2",,"万石",,"32.83379","130.72574","100794_2",,"0",,,,
"100795_1",,"北津留",,"32.836235","130.72812","100795_1",,"0",,,,
"100795_2",,"北津留",,"32.835598","130.72789","100795_2",,"0",,,,
