"fare_id","route_id","origin_id","destination_id","contains_id"
"1_1072_2_480_20250315","1_1072_2_20250315","100896_2","100002_3",
"1_1082_2_480_20250315","1_1082_2_20250315","100896_2","100002_3",
"1_1092_2_480_20250315","1_1092_2_20250315","100896_2","100002_3",
"1_1112_2_480_20250315","1_1112_2_20250315","100896_2","100002_3",
"1_2012_2_480_20250315","1_2012_2_20250315","100896_2","100002_23",
"1_2112_2_480_20250315","1_2112_2_20250315","100896_2","100002_23",
"1_2212_2_480_20250315","1_2212_2_20250315","100896_2","100002_23",
"1_1072_2_460_20250315","1_1072_2_20250315","100896_2","100003_1",
"1_1082_2_460_20250315","1_1082_2_20250315","100896_2","100003_1",
"1_1092_2_460_20250315","1_1092_2_20250315","100896_2","100003_1",
"1_1112_2_460_20250315","1_1112_2_20250315","100896_2","100003_1",
"1_2012_2_460_20250315","1_2012_2_20250315","100896_2","100003_1",
"1_2112_2_460_20250315","1_2112_2_20250315","100896_2","100003_1",
"1_2212_2_460_20250315","1_2212_2_20250315","100896_2","100003_1",
"1_1072_2_440_20250315","1_1072_2_20250315","100896_2","100004_4",
"1_1082_2_440_20250315","1_1082_2_20250315","100896_2","100004_4",
"1_1092_2_440_20250315","1_1092_2_20250315","100896_2","100004_4",
"1_1112_2_440_20250315","1_1112_2_20250315","100896_2","100004_4",
"1_2012_2_440_20250315","1_2012_2_20250315","100896_2","100004_4",
"1_2112_2_440_20250315","1_2112_2_20250315","100896_2","100004_4",
"1_2212_2_440_20250315","1_2212_2_20250315","100896_2","100004_4",
"1_1072_2_500_20250315","1_1072_2_20250315","100896_2","100300_2",
"1_1082_2_500_20250315","1_1082_2_20250315","100896_2","100300_2",
"1_1092_2_500_20250315","1_1092_2_20250315","100896_2","100300_2",
"1_1112_2_500_20250315","1_1112_2_20250315","100896_2","100300_2",
"1_1072_2_540_20250315","1_1072_2_20250315","100896_2","100339_1",
"1_1112_2_540_20250315","1_1112_2_20250315","100896_2","100339_1",
"1_1082_2_540_20250315","1_1082_2_20250315","100896_2","100339_5",
"1_1092_2_540_20250315","1_1092_2_20250315","100896_2","100339_5",
"1_1072_2_530_20250315","1_1072_2_20250315","100896_2","100341_2",
"1_1082_2_530_20250315","1_1082_2_20250315","100896_2","100341_2",
"1_1092_2_530_20250315","1_1092_2_20250315","100896_2","100341_2",
"1_1112_2_530_20250315","1_1112_2_20250315","100896_2","100341_2",
"1_1072_2_530_20250315","1_1072_2_20250315","100896_2","100342_2",
"1_1082_2_530_20250315","1_1082_2_20250315","100896_2","100342_2",
"1_1092_2_530_20250315","1_1092_2_20250315","100896_2","100342_2",
"1_1112_2_530_20250315","1_1112_2_20250315","100896_2","100342_2",
"1_1072_2_530_20250315","1_1072_2_20250315","100896_2","100343_2",
"1_1082_2_530_20250315","1_1082_2_20250315","100896_2","100343_2",
"1_1092_2_530_20250315","1_1092_2_20250315","100896_2","100343_2",
"1_1112_2_530_20250315","1_1112_2_20250315","100896_2","100343_2",
"1_1072_2_540_20250315","1_1072_2_20250315","100896_2","100520_2",
"1_1082_2_540_20250315","1_1082_2_20250315","100896_2","100520_2",
"1_1092_2_540_20250315","1_1092_2_20250315","100896_2","100520_2",
"1_1112_2_540_20250315","1_1112_2_20250315","100896_2","100520_2",
"1_1082_2_580_20250315","1_1082_2_20250315","100896_2","100531_2",
"1_1092_2_580_20250315","1_1092_2_20250315","100896_2","100531_2",
"1_1072_2_390_20250315","1_1072_2_20250315","100896_2","100578_1",
"1_1082_2_390_20250315","1_1082_2_20250315","100896_2","100578_1",
"1_1092_2_390_20250315","1_1092_2_20250315","100896_2","100578_1",
"1_1112_2_390_20250315","1_1112_2_20250315","100896_2","100578_1",
"1_2012_2_390_20250315","1_2012_2_20250315","100896_2","100578_1",
"1_2112_2_390_20250315","1_2112_2_20250315","100896_2","100578_1",
"1_2212_2_390_20250315","1_2212_2_20250315","100896_2","100578_1",
"1_1072_2_440_20250315","1_1072_2_20250315","100896_2","100582_1",
"1_1082_2_440_20250315","1_1082_2_20250315","100896_2","100582_1",
"1_1092_2_440_20250315","1_1092_2_20250315","100896_2","100582_1",
"1_1112_2_440_20250315","1_1112_2_20250315","100896_2","100582_1",
"1_2012_2_440_20250315","1_2012_2_20250315","100896_2","100582_1",
"1_2112_2_440_20250315","1_2112_2_20250315","100896_2","100582_1",
"1_2212_2_440_20250315","1_2212_2_20250315","100896_2","100582_1",
"1_1082_2_560_20250315","1_1082_2_20250315","100896_2","100613_2",
"1_1092_2_560_20250315","1_1092_2_20250315","100896_2","100613_2",
"1_1082_2_560_20250315","1_1082_2_20250315","100896_2","100664_2",
"1_1092_2_560_20250315","1_1092_2_20250315","100896_2","100664_2",
"1_1082_2_580_20250315","1_1082_2_20250315","100896_2","100695_2",
"1_1092_2_580_20250315","1_1092_2_20250315","100896_2","100695_2",
"1_1072_2_420_20250315","1_1072_2_20250315","100896_2","100696_1",
"1_1082_2_420_20250315","1_1082_2_20250315","100896_2","100696_1",
"1_1092_2_420_20250315","1_1092_2_20250315","100896_2","100696_1",
"1_1112_2_420_20250315","1_1112_2_20250315","100896_2","100696_1",
"1_2012_2_420_20250315","1_2012_2_20250315","100896_2","100696_1",
"1_2112_2_420_20250315","1_2112_2_20250315","100896_2","100696_1",
"1_2212_2_420_20250315","1_2212_2_20250315","100896_2","100696_1",
"1_1082_2_580_20250315","1_1082_2_20250315","100896_2","100730_2",
"1_1092_2_580_20250315","1_1092_2_20250315","100896_2","100730_2",
"1_1072_2_320_20250315","1_1072_2_20250315","100896_2","100766_2",
"1_1082_2_320_20250315","1_1082_2_20250315","100896_2","100766_2",
"1_1092_2_320_20250315","1_1092_2_20250315","100896_2","100766_2",
"1_1112_2_320_20250315","1_1112_2_20250315","100896_2","100766_2",
"1_2012_2_320_20250315","1_2012_2_20250315","100896_2","100766_2",
"1_2112_2_320_20250315","1_2112_2_20250315","100896_2","100766_2",
"1_2212_2_320_20250315","1_2212_2_20250315","100896_2","100766_2",
"1_1072_2_320_20250315","1_1072_2_20250315","100896_2","100767_2",
"1_1082_2_320_20250315","1_1082_2_20250315","100896_2","100767_2",
"1_1092_2_320_20250315","1_1092_2_20250315","100896_2","100767_2",
"1_1112_2_320_20250315","1_1112_2_20250315","100896_2","100767_2",
"1_2012_2_320_20250315","1_2012_2_20250315","100896_2","100767_2",
"1_2112_2_320_20250315","1_2112_2_20250315","100896_2","100767_2",
"1_2212_2_320_20250315","1_2212_2_20250315","100896_2","100767_2",
"1_1072_2_320_20250315","1_1072_2_20250315","100896_2","100768_2",
"1_1082_2_320_20250315","1_1082_2_20250315","100896_2","100768_2",
"1_1092_2_320_20250315","1_1092_2_20250315","100896_2","100768_2",
"1_1112_2_320_20250315","1_1112_2_20250315","100896_2","100768_2",
"1_2012_2_320_20250315","1_2012_2_20250315","100896_2","100768_2",
"1_2112_2_320_20250315","1_2112_2_20250315","100896_2","100768_2",
"1_2212_2_320_20250315","1_2212_2_20250315","100896_2","100768_2",
"1_1092_2_270_20250315","1_1092_2_20250315","100896_2","100769_2",
"1_1112_2_270_20250315","1_1112_2_20250315","100896_2","100769_2",
"1_2012_2_270_20250315","1_2012_2_20250315","100896_2","100769_2",
"1_2112_2_270_20250315","1_2112_2_20250315","100896_2","100769_2",
"1_2212_2_270_20250315","1_2212_2_20250315","100896_2","100769_2",
"1_1092_2_270_20250315","1_1092_2_20250315","100896_2","100770_2",
"1_1112_2_270_20250315","1_1112_2_20250315","100896_2","100770_2",
"1_2012_2_270_20250315","1_2012_2_20250315","100896_2","100770_2",
"1_2112_2_270_20250315","1_2112_2_20250315","100896_2","100770_2",
"1_2212_2_270_20250315","1_2212_2_20250315","100896_2","100770_2",
"1_1092_2_240_20250315","1_1092_2_20250315","100896_2","100771_2",
"1_1112_2_240_20250315","1_1112_2_20250315","100896_2","100771_2",
"1_2012_2_240_20250315","1_2012_2_20250315","100896_2","100771_2",
"1_2112_2_240_20250315","1_2112_2_20250315","100896_2","100771_2",
"1_2212_2_240_20250315","1_2212_2_20250315","100896_2","100771_2",
"1_1092_2_210_20250315","1_1092_2_20250315","100896_2","100772_2",
"1_1112_2_210_20250315","1_1112_2_20250315","100896_2","100772_2",
"1_2012_2_210_20250315","1_2012_2_20250315","100896_2","100772_2",
"1_2112_2_210_20250315","1_2112_2_20250315","100896_2","100772_2",
"1_2212_2_210_20250315","1_2212_2_20250315","100896_2","100772_2",
"1_1072_2_390_20250315","1_1072_2_20250315","100896_2","100887_2",
"1_1082_2_390_20250315","1_1082_2_20250315","100896_2","100887_2",
"1_1092_2_390_20250315","1_1092_2_20250315","100896_2","100887_2",
"1_1112_2_390_20250315","1_1112_2_20250315","100896_2","100887_2",
"1_2012_2_390_20250315","1_2012_2_20250315","100896_2","100887_2",
"1_2112_2_390_20250315","1_2112_2_20250315","100896_2","100887_2",
"1_2212_2_390_20250315","1_2212_2_20250315","100896_2","100887_2",
"1_1072_2_360_20250315","1_1072_2_20250315","100896_2","100888_2",
"1_1082_2_360_20250315","1_1082_2_20250315","100896_2","100888_2",
"1_1092_2_360_20250315","1_1092_2_20250315","100896_2","100888_2",
"1_1112_2_360_20250315","1_1112_2_20250315","100896_2","100888_2",
"1_2012_2_360_20250315","1_2012_2_20250315","100896_2","100888_2",
"1_2112_2_360_20250315","1_2112_2_20250315","100896_2","100888_2",
"1_2212_2_360_20250315","1_2212_2_20250315","100896_2","100888_2",
"1_1072_2_330_20250315","1_1072_2_20250315","100896_2","100889_2",
"1_1082_2_330_20250315","1_1082_2_20250315","100896_2","100889_2",
"1_1092_2_330_20250315","1_1092_2_20250315","100896_2","100889_2",
"1_1112_2_330_20250315","1_1112_2_20250315","100896_2","100889_2",
"1_2012_2_330_20250315","1_2012_2_20250315","100896_2","100889_2",
"1_2112_2_330_20250315","1_2112_2_20250315","100896_2","100889_2",
"1_2212_2_330_20250315","1_2212_2_20250315","100896_2","100889_2",
"1_1072_2_330_20250315","1_1072_2_20250315","100896_2","100890_2",
"1_1082_2_330_20250315","1_1082_2_20250315","100896_2","100890_2",
"1_1092_2_330_20250315","1_1092_2_20250315","100896_2","100890_2",
"1_1112_2_330_20250315","1_1112_2_20250315","100896_2","100890_2",
"1_2012_2_330_20250315","1_2012_2_20250315","100896_2","100890_2",
"1_2112_2_330_20250315","1_2112_2_20250315","100896_2","100890_2",
"1_2212_2_330_20250315","1_2212_2_20250315","100896_2","100890_2",
"1_1092_2_210_20250315","1_1092_2_20250315","100896_2","100891_2",
"1_1112_2_210_20250315","1_1112_2_20250315","100896_2","100891_2",
"1_2012_2_210_20250315","1_2012_2_20250315","100896_2","100891_2",
"1_2112_2_210_20250315","1_2112_2_20250315","100896_2","100891_2",
"1_2212_2_210_20250315","1_2212_2_20250315","100896_2","100891_2",
"1_1072_2_180_20250315","1_1072_2_20250315","100896_2","100892_2",
"1_1082_2_180_20250315","1_1082_2_20250315","100896_2","100892_2",
"1_1092_2_180_20250315","1_1092_2_20250315","100896_2","100892_2",
"1_1112_2_180_20250315","1_1112_2_20250315","100896_2","100892_2",
"1_2012_2_180_20250315","1_2012_2_20250315","100896_2","100892_2",
"1_2112_2_180_20250315","1_2112_2_20250315","100896_2","100892_2",
"1_2212_2_180_20250315","1_2212_2_20250315","100896_2","100892_2",
"1_1072_2_180_20250315","1_1072_2_20250315","100896_2","100893_2",
"1_1082_2_180_20250315","1_1082_2_20250315","100896_2","100893_2",
"1_1092_2_180_20250315","1_1092_2_20250315","100896_2","100893_2",
"1_1112_2_180_20250315","1_1112_2_20250315","100896_2","100893_2",
"1_2012_2_180_20250315","1_2012_2_20250315","100896_2","100893_2",
"1_2112_2_180_20250315","1_2112_2_20250315","100896_2","100893_2",
"1_2212_2_180_20250315","1_2212_2_20250315","100896_2","100893_2",
"1_1072_2_180_20250315","1_1072_2_20250315","100896_2","100894_2",
"1_1082_2_180_20250315","1_1082_2_20250315","100896_2","100894_2",
"1_1092_2_180_20250315","1_1092_2_20250315","100896_2","100894_2",
"1_1112_2_180_20250315","1_1112_2_20250315","100896_2","100894_2",
"1_2012_2_180_20250315","1_2012_2_20250315","100896_2","100894_2",
"1_2112_2_180_20250315","1_2112_2_20250315","100896_2","100894_2",
"1_2212_2_180_20250315","1_2212_2_20250315","100896_2","100894_2",
"1_1072_2_180_20250315","1_1072_2_20250315","100896_2","100895_2",
"1_1082_2_180_20250315","1_1082_2_20250315","100896_2","100895_2",
"1_1092_2_180_20250315","1_1092_2_20250315","100896_2","100895_2",
"1_1112_2_180_20250315","1_1112_2_20250315","100896_2","100895_2",
"1_2012_2_180_20250315","1_2012_2_20250315","100896_2","100895_2",
"1_2112_2_180_20250315","1_2112_2_20250315","100896_2","100895_2",
"1_2212_2_180_20250315","1_2212_2_20250315","100896_2","100895_2",
"1_1071_1_180_20250315","1_1071_1_20250315","100896_1","100897_1",
"1_1081_1_180_20250315","1_1081_1_20250315","100896_1","100897_1",
"1_1091_1_180_20250315","1_1091_1_20250315","100896_1","100897_1",
"1_1111_1_180_20250315","1_1111_1_20250315","100896_1","100897_1",
"1_2011_1_180_20250315","1_2011_1_20250315","100896_1","100897_1",
"1_2111_1_180_20250315","1_2111_1_20250315","100896_1","100897_1",
"1_2211_1_180_20250315","1_2211_1_20250315","100896_1","100897_1",
"1_8041_1_180_20250315","1_8041_1_20250315","100896_1","100897_1",
"1_2161_1_360_20250315","1_2161_1_20250315","100896_1","100897_1",
"1_1071_1_210_20250315","1_1071_1_20250315","100896_1","100898_1",
"1_1081_1_210_20250315","1_1081_1_20250315","100896_1","100898_1",
"1_1091_1_210_20250315","1_1091_1_20250315","100896_1","100898_1",
"1_1111_1_210_20250315","1_1111_1_20250315","100896_1","100898_1",
"1_2011_1_210_20250315","1_2011_1_20250315","100896_1","100898_1",
"1_2111_1_210_20250315","1_2111_1_20250315","100896_1","100898_1",
"1_2211_1_210_20250315","1_2211_1_20250315","100896_1","100898_1",
"1_8041_1_210_20250315","1_8041_1_20250315","100896_1","100898_1",
"1_2161_1_420_20250315","1_2161_1_20250315","100896_1","100898_1",
"1_1071_1_210_20250315","1_1071_1_20250315","100896_1","100899_1",
"1_1081_1_210_20250315","1_1081_1_20250315","100896_1","100899_1",
"1_1091_1_210_20250315","1_1091_1_20250315","100896_1","100899_1",
"1_1111_1_210_20250315","1_1111_1_20250315","100896_1","100899_1",
"1_2011_1_210_20250315","1_2011_1_20250315","100896_1","100899_1",
"1_2111_1_210_20250315","1_2111_1_20250315","100896_1","100899_1",
"1_2211_1_210_20250315","1_2211_1_20250315","100896_1","100899_1",
"1_8041_1_210_20250315","1_8041_1_20250315","100896_1","100899_1",
"1_2161_1_420_20250315","1_2161_1_20250315","100896_1","100899_1",
"1_1071_1_210_20250315","1_1071_1_20250315","100896_1","100900_1",
"1_1081_1_210_20250315","1_1081_1_20250315","100896_1","100900_1",
"1_1091_1_210_20250315","1_1091_1_20250315","100896_1","100900_1",
"1_1111_1_210_20250315","1_1111_1_20250315","100896_1","100900_1",
"1_2011_1_210_20250315","1_2011_1_20250315","100896_1","100900_1",
"1_2111_1_210_20250315","1_2111_1_20250315","100896_1","100900_1",
"1_2211_1_210_20250315","1_2211_1_20250315","100896_1","100900_1",
"1_8041_1_210_20250315","1_8041_1_20250315","100896_1","100900_1",
"1_2161_1_420_20250315","1_2161_1_20250315","100896_1","100900_1",
"1_1071_1_260_20250315","1_1071_1_20250315","100896_1","100901_1",
"1_1081_1_260_20250315","1_1081_1_20250315","100896_1","100901_1",
"1_1091_1_260_20250315","1_1091_1_20250315","100896_1","100901_1",
"1_1111_1_260_20250315","1_1111_1_20250315","100896_1","100901_1",
"1_2011_1_260_20250315","1_2011_1_20250315","100896_1","100901_1",
"1_2111_1_260_20250315","1_2111_1_20250315","100896_1","100901_1",
"1_2211_1_260_20250315","1_2211_1_20250315","100896_1","100901_1",
"1_8041_1_260_20250315","1_8041_1_20250315","100896_1","100901_1",
"1_2161_1_520_20250315","1_2161_1_20250315","100896_1","100901_1",
"1_1071_1_320_20250315","1_1071_1_20250315","100896_1","100902_1",
"1_1081_1_320_20250315","1_1081_1_20250315","100896_1","100902_1",
"1_1091_1_320_20250315","1_1091_1_20250315","100896_1","100902_1",
"1_1111_1_320_20250315","1_1111_1_20250315","100896_1","100902_1",
"1_2011_1_320_20250315","1_2011_1_20250315","100896_1","100902_1",
"1_2111_1_320_20250315","1_2111_1_20250315","100896_1","100902_1",
"1_2211_1_320_20250315","1_2211_1_20250315","100896_1","100902_1",
"1_8041_1_320_20250315","1_8041_1_20250315","100896_1","100902_1",
"1_2161_1_640_20250315","1_2161_1_20250315","100896_1","100902_1",
"1_1071_1_320_20250315","1_1071_1_20250315","100896_1","100903_1",
"1_1081_1_320_20250315","1_1081_1_20250315","100896_1","100903_1",
"1_1091_1_320_20250315","1_1091_1_20250315","100896_1","100903_1",
"1_1111_1_320_20250315","1_1111_1_20250315","100896_1","100903_1",
"1_2011_1_320_20250315","1_2011_1_20250315","100896_1","100903_1",
"1_2111_1_320_20250315","1_2111_1_20250315","100896_1","100903_1",
"1_2211_1_320_20250315","1_2211_1_20250315","100896_1","100903_1",
"1_8041_1_320_20250315","1_8041_1_20250315","100896_1","100903_1",
"1_2161_1_640_20250315","1_2161_1_20250315","100896_1","100903_1",
"1_1071_1_320_20250315","1_1071_1_20250315","100896_1","100904_1",
"1_1081_1_320_20250315","1_1081_1_20250315","100896_1","100904_1",
"1_1091_1_320_20250315","1_1091_1_20250315","100896_1","100904_1",
"1_1111_1_320_20250315","1_1111_1_20250315","100896_1","100904_1",
"1_2011_1_320_20250315","1_2011_1_20250315","100896_1","100904_1",
"1_2111_1_320_20250315","1_2111_1_20250315","100896_1","100904_1",
"1_2211_1_320_20250315","1_2211_1_20250315","100896_1","100904_1",
"1_8041_1_320_20250315","1_8041_1_20250315","100896_1","100904_1",
"1_2161_1_640_20250315","1_2161_1_20250315","100896_1","100904_1",
"1_1071_1_390_20250315","1_1071_1_20250315","100896_1","100905_1",
"1_1081_1_390_20250315","1_1081_1_20250315","100896_1","100905_1",
"1_1091_1_390_20250315","1_1091_1_20250315","100896_1","100905_1",
"1_1111_1_390_20250315","1_1111_1_20250315","100896_1","100905_1",
"1_2011_1_390_20250315","1_2011_1_20250315","100896_1","100905_1",
"1_2111_1_390_20250315","1_2111_1_20250315","100896_1","100905_1",
"1_8041_1_390_20250315","1_8041_1_20250315","100896_1","100905_1",
"1_2161_1_780_20250315","1_2161_1_20250315","100896_1","100905_1",
"1_1071_1_400_20250315","1_1071_1_20250315","100896_1","100906_1",
"1_1081_1_400_20250315","1_1081_1_20250315","100896_1","100906_1",
"1_1091_1_400_20250315","1_1091_1_20250315","100896_1","100906_1",
"1_1111_1_400_20250315","1_1111_1_20250315","100896_1","100906_1",
"1_2011_1_400_20250315","1_2011_1_20250315","100896_1","100906_1",
"1_2111_1_400_20250315","1_2111_1_20250315","100896_1","100906_1",
"1_8041_1_400_20250315","1_8041_1_20250315","100896_1","100906_1",
"1_2161_1_800_20250315","1_2161_1_20250315","100896_1","100906_1",
"1_1071_1_430_20250315","1_1071_1_20250315","100896_1","100907_1",
"1_1081_1_430_20250315","1_1081_1_20250315","100896_1","100907_1",
"1_1091_1_430_20250315","1_1091_1_20250315","100896_1","100907_1",
"1_1111_1_430_20250315","1_1111_1_20250315","100896_1","100907_1",
"1_2011_1_430_20250315","1_2011_1_20250315","100896_1","100907_1",
"1_2111_1_430_20250315","1_2111_1_20250315","100896_1","100907_1",
"1_8041_1_430_20250315","1_8041_1_20250315","100896_1","100907_1",
"1_2161_1_860_20250315","1_2161_1_20250315","100896_1","100907_1",
"1_1071_1_430_20250315","1_1071_1_20250315","100896_1","100908_1",
"1_1081_1_430_20250315","1_1081_1_20250315","100896_1","100908_1",
"1_1091_1_430_20250315","1_1091_1_20250315","100896_1","100908_1",
"1_1111_1_430_20250315","1_1111_1_20250315","100896_1","100908_1",
"1_2011_1_430_20250315","1_2011_1_20250315","100896_1","100908_1",
"1_2111_1_430_20250315","1_2111_1_20250315","100896_1","100908_1",
"1_8041_1_430_20250315","1_8041_1_20250315","100896_1","100908_1",
"1_2161_1_860_20250315","1_2161_1_20250315","100896_1","100908_1",
"1_1071_1_490_20250315","1_1071_1_20250315","100896_1","100909_1",
"1_1081_1_490_20250315","1_1081_1_20250315","100896_1","100909_1",
"1_1091_1_490_20250315","1_1091_1_20250315","100896_1","100909_1",
"1_1111_1_490_20250315","1_1111_1_20250315","100896_1","100909_1",
"1_2011_1_490_20250315","1_2011_1_20250315","100896_1","100909_1",
"1_2111_1_490_20250315","1_2111_1_20250315","100896_1","100909_1",
"1_8041_1_490_20250315","1_8041_1_20250315","100896_1","100909_1",
"1_2161_1_980_20250315","1_2161_1_20250315","100896_1","100909_1",
"1_1071_1_490_20250315","1_1071_1_20250315","100896_1","100910_1",
"1_1081_1_490_20250315","1_1081_1_20250315","100896_1","100910_1",
"1_1091_1_490_20250315","1_1091_1_20250315","100896_1","100910_1",
"1_1111_1_490_20250315","1_1111_1_20250315","100896_1","100910_1",
"1_2011_1_490_20250315","1_2011_1_20250315","100896_1","100910_1",
"1_2111_1_490_20250315","1_2111_1_20250315","100896_1","100910_1",
"1_8041_1_490_20250315","1_8041_1_20250315","100896_1","100910_1",
"1_2161_1_980_20250315","1_2161_1_20250315","100896_1","100910_1",
"1_1071_1_490_20250315","1_1071_1_20250315","100896_1","100911_1",
"1_1081_1_490_20250315","1_1081_1_20250315","100896_1","100911_1",
"1_1091_1_490_20250315","1_1091_1_20250315","100896_1","100911_1",
"1_1111_1_490_20250315","1_1111_1_20250315","100896_1","100911_1",
"1_2011_1_490_20250315","1_2011_1_20250315","100896_1","100911_1",
"1_2111_1_490_20250315","1_2111_1_20250315","100896_1","100911_1",
"1_8041_1_490_20250315","1_8041_1_20250315","100896_1","100911_1",
"1_2161_1_980_20250315","1_2161_1_20250315","100896_1","100911_1",
"1_1071_1_490_20250315","1_1071_1_20250315","100896_1","100912_1",
"1_1081_1_490_20250315","1_1081_1_20250315","100896_1","100912_1",
"1_1091_1_490_20250315","1_1091_1_20250315","100896_1","100912_1",
"1_1111_1_490_20250315","1_1111_1_20250315","100896_1","100912_1",
"1_2011_1_490_20250315","1_2011_1_20250315","100896_1","100912_1",
"1_2111_1_490_20250315","1_2111_1_20250315","100896_1","100912_1",
"1_8041_1_490_20250315","1_8041_1_20250315","100896_1","100912_1",
"1_2161_1_980_20250315","1_2161_1_20250315","100896_1","100912_1",
"1_1071_1_540_20250315","1_1071_1_20250315","100896_1","100913_1",
"1_1081_1_540_20250315","1_1081_1_20250315","100896_1","100913_1",
"1_1091_1_540_20250315","1_1091_1_20250315","100896_1","100913_1",
"1_1111_1_540_20250315","1_1111_1_20250315","100896_1","100913_1",
"1_2011_1_540_20250315","1_2011_1_20250315","100896_1","100913_1",
"1_2111_1_540_20250315","1_2111_1_20250315","100896_1","100913_1",
"1_8041_1_540_20250315","1_8041_1_20250315","100896_1","100913_1",
"1_2161_1_1080_20250315","1_2161_1_20250315","100896_1","100913_1",
"1_1071_1_540_20250315","1_1071_1_20250315","100896_1","100914_1",
"1_1081_1_540_20250315","1_1081_1_20250315","100896_1","100914_1",
"1_1091_1_540_20250315","1_1091_1_20250315","100896_1","100914_1",
"1_1111_1_540_20250315","1_1111_1_20250315","100896_1","100914_1",
"1_2011_1_540_20250315","1_2011_1_20250315","100896_1","100914_1",
"1_2111_1_540_20250315","1_2111_1_20250315","100896_1","100914_1",
"1_8041_1_540_20250315","1_8041_1_20250315","100896_1","100914_1",
"1_2161_1_1080_20250315","1_2161_1_20250315","100896_1","100914_1",
"1_1071_1_630_20250315","1_1071_1_20250315","100896_1","100915_1",
"1_1081_1_630_20250315","1_1081_1_20250315","100896_1","100915_1",
"1_1091_1_630_20250315","1_1091_1_20250315","100896_1","100915_1",
"1_1111_1_630_20250315","1_1111_1_20250315","100896_1","100915_1",
"1_2011_1_630_20250315","1_2011_1_20250315","100896_1","100915_1",
"1_2111_1_630_20250315","1_2111_1_20250315","100896_1","100915_1",
"1_8041_1_630_20250315","1_8041_1_20250315","100896_1","100915_1",
"1_2161_1_1260_20250315","1_2161_1_20250315","100896_1","100915_1",
"1_1071_1_630_20250315","1_1071_1_20250315","100896_1","100916_1",
"1_1081_1_630_20250315","1_1081_1_20250315","100896_1","100916_1",
"1_1091_1_630_20250315","1_1091_1_20250315","100896_1","100916_1",
"1_1111_1_630_20250315","1_1111_1_20250315","100896_1","100916_1",
"1_2011_1_630_20250315","1_2011_1_20250315","100896_1","100916_1",
"1_2111_1_630_20250315","1_2111_1_20250315","100896_1","100916_1",
"1_8041_1_630_20250315","1_8041_1_20250315","100896_1","100916_1",
"1_2161_1_1260_20250315","1_2161_1_20250315","100896_1","100916_1",
"1_1071_1_700_20250315","1_1071_1_20250315","100896_1","100918_1",
"1_1081_1_700_20250315","1_1081_1_20250315","100896_1","100918_1",
"1_1091_1_700_20250315","1_1091_1_20250315","100896_1","100918_1",
"1_1111_1_700_20250315","1_1111_1_20250315","100896_1","100918_1",
"1_2011_1_700_20250315","1_2011_1_20250315","100896_1","100918_1",
"1_2111_1_700_20250315","1_2111_1_20250315","100896_1","100918_1",
"1_8041_1_700_20250315","1_8041_1_20250315","100896_1","100918_1",
"1_2161_1_1400_20250315","1_2161_1_20250315","100896_1","100918_1",
"1_1081_1_730_20250315","1_1081_1_20250315","100896_1","100919_1",
"1_1091_1_730_20250315","1_1091_1_20250315","100896_1","100919_1",
"1_2011_1_730_20250315","1_2011_1_20250315","100896_1","100919_1",
"1_8041_1_730_20250315","1_8041_1_20250315","100896_1","100919_1",
"1_1081_1_730_20250315","1_1081_1_20250315","100896_1","100920_1",
"1_1091_1_730_20250315","1_1091_1_20250315","100896_1","100920_1",
"1_2011_1_730_20250315","1_2011_1_20250315","100896_1","100920_1",
"1_8041_1_730_20250315","1_8041_1_20250315","100896_1","100920_1",
"1_1081_1_730_20250315","1_1081_1_20250315","100896_1","100921_1",
"1_1091_1_730_20250315","1_1091_1_20250315","100896_1","100921_1",
"1_2011_1_730_20250315","1_2011_1_20250315","100896_1","100921_1",
"1_8041_1_730_20250315","1_8041_1_20250315","100896_1","100921_1",
"1_1081_1_730_20250315","1_1081_1_20250315","100896_1","100922_1",
"1_1091_1_730_20250315","1_1091_1_20250315","100896_1","100922_1",
"1_2011_1_730_20250315","1_2011_1_20250315","100896_1","100922_1",
"1_8041_1_730_20250315","1_8041_1_20250315","100896_1","100922_1",
"1_1072_2_270_20250315","1_1072_2_20250315","100896_2","100924_2",
"1_1082_2_270_20250315","1_1082_2_20250315","100896_2","100924_2",
"1_1072_2_270_20250315","1_1072_2_20250315","100896_2","100925_2",
"1_1082_2_270_20250315","1_1082_2_20250315","100896_2","100925_2",
"1_1072_2_240_20250315","1_1072_2_20250315","100896_2","100926_2",
"1_1082_2_240_20250315","1_1082_2_20250315","100896_2","100926_2",
"1_1072_2_210_20250315","1_1072_2_20250315","100896_2","100927_2",
"1_1082_2_210_20250315","1_1082_2_20250315","100896_2","100927_2",
"1_1072_2_210_20250315","1_1072_2_20250315","100896_2","100928_2",
"1_1082_2_210_20250315","1_1082_2_20250315","100896_2","100928_2",
"1_1072_2_210_20250315","1_1072_2_20250315","100896_2","100929_2",
"1_1082_2_210_20250315","1_1082_2_20250315","100896_2","100929_2",
"1_1072_2_180_20250315","1_1072_2_20250315","100896_2","100930_2",
"1_1082_2_180_20250315","1_1082_2_20250315","100896_2","100930_2",
"1_1071_1_640_20250315","1_1071_1_20250315","100896_1","104907_1",
"1_1081_1_640_20250315","1_1081_1_20250315","100896_1","104907_1",
"1_1091_1_640_20250315","1_1091_1_20250315","100896_1","104907_1",
"1_1111_1_640_20250315","1_1111_1_20250315","100896_1","104907_1",
